id,pid_7,republican,democrat,LV_INDEX_DUMMY,black,hispanic,white,race_4,female,educ_1,educ_2,educ_3,USHHI2,EDUATT,income_quintile,vote_choice,direct_Y,Z,list_Y,WEIGHTS
ID_4707,2,0,1,1,0,0,1,White,1,0,0,1,17,3,60th - 80th Income Percentile,2,0,0,2,0.94901233
ID_4708,2,0,1,1,0,0,1,White,1,0,0,0,20,4,Above 80th Income Percentile,2,0,0,1,0.659543167
ID_4709,2,0,1,1,0,0,1,White,0,0,0,1,1,3,Below 20th Income Percentile,2,0,1,0,0.780448499
ID_4710,2,0,1,1,1,0,0,Black,1,0,1,0,13,2,40th - 60th Income Percentile,2,0,0,2,1.25572729
ID_4711,6,1,0,1,0,0,1,White,1,0,0,0,16,4,60th - 80th Income Percentile,3,0,1,2,0.659036963
ID_4712,1,0,1,1,0,0,1,White,1,0,0,0,17,4,60th - 80th Income Percentile,2,0,1,0,0.975600544
ID_4713,2,0,1,0,0,0,0,Other Race,0,0,1,0,19,2,Above 80th Income Percentile,2,0,0,1,1.876192269
ID_4714,2,0,1,1,0,1,0,Hispanic,0,0,0,1,18,3,60th - 80th Income Percentile,2,0,0,1,0.835923738
ID_4715,2,0,1,0,0,0,1,White,1,0,1,0,4,2,Below 20th Income Percentile,2,0,1,2,0.577425651
ID_4716,3,0,1,1,0,0,1,White,0,0,1,0,12,2,40th - 60th Income Percentile,3,0,0,1,1.299613834
ID_4717,4,0,0,0,0,0,1,White,1,0,1,0,24,2,Above 80th Income Percentile,4,0,0,3,0.577425651
ID_4718,1,0,1,1,1,0,0,Black,0,0,0,0,7,4,20th - 40th Income Percentile,2,0,1,1,0.77207875
ID_4719,1,0,1,1,1,0,0,Black,0,1,0,0,1,1,Below 20th Income Percentile,2,0,1,1,3.914118548
ID_4720,6,1,0,1,0,1,0,Hispanic,0,0,1,0,10,2,40th - 60th Income Percentile,1,1,0,1,1.60879762
ID_4721,7,1,0,1,0,0,0,Other Race,0,0,0,1,11,3,40th - 60th Income Percentile,3,0,1,1,0.707131051
ID_4722,3,0,1,0,0,0,0,Other Race,0,0,0,1,20,3,Above 80th Income Percentile,4,0,0,1,0.88855128
ID_4723,1,0,1,1,1,0,0,Black,0,0,1,0,9,2,40th - 60th Income Percentile,2,0,1,0,1.934190247
ID_4724,6,1,0,1,1,0,0,Black,0,0,1,0,1,2,Below 20th Income Percentile,1,1,0,2,2.292798774
ID_4725,4,0,0,1,0,1,0,Hispanic,0,0,0,1,19,3,Above 80th Income Percentile,1,1,1,2,1.704514939
ID_4726,4,0,0,1,0,1,0,Hispanic,0,0,0,1,18,3,60th - 80th Income Percentile,1,1,0,1,2.369423273
ID_4727,6,1,0,1,0,0,0,Other Race,0,0,0,1,10,3,40th - 60th Income Percentile,4,0,0,2,0.329152041
ID_4728,6,1,0,1,0,0,0,Other Race,0,0,0,1,18,3,60th - 80th Income Percentile,1,1,1,3,0.585750928
ID_4729,4,0,0,0,0,0,0,Other Race,0,0,0,0,24,4,Above 80th Income Percentile,5,0,1,0,0.529485091
ID_4730,2,0,1,1,1,0,0,Black,0,0,1,0,4,2,Below 20th Income Percentile,2,0,0,3,3.595268114
ID_4731,1,0,1,1,1,0,0,Black,0,0,0,1,10,3,40th - 60th Income Percentile,2,0,1,4,1.424861306
ID_4732,1,0,1,1,1,0,0,Black,0,0,1,0,8,2,20th - 40th Income Percentile,2,0,0,1,2.473010478
ID_4733,1,0,1,0,1,0,0,Black,0,0,1,0,3,2,Below 20th Income Percentile,2,0,1,2,1.487064509
ID_4734,1,0,1,1,0,0,0,Other Race,0,0,0,0,22,4,Above 80th Income Percentile,2,0,1,2,1.086087728
ID_4735,6,1,0,1,0,1,0,Hispanic,0,0,0,1,16,3,60th - 80th Income Percentile,1,1,1,3,1.072133884
ID_4736,4,0,0,1,0,0,0,Other Race,0,0,0,1,24,3,Above 80th Income Percentile,5,0,0,2,0.406329219
ID_4737,1,0,1,1,1,0,0,Black,0,0,0,1,19,3,Above 80th Income Percentile,2,0,1,2,1.139281203
ID_4738,6,1,0,1,0,1,0,Hispanic,0,0,1,0,13,2,40th - 60th Income Percentile,1,1,1,1,2.38157178
ID_4739,2,0,1,1,0,1,0,Hispanic,0,0,1,0,10,2,40th - 60th Income Percentile,3,0,0,1,0.713474134
ID_4740,5,1,0,0,0,0,0,Other Race,0,0,0,0,22,4,Above 80th Income Percentile,1,1,1,4,0.38316772
ID_4741,2,0,1,0,0,1,0,Hispanic,0,0,0,1,9,3,40th - 60th Income Percentile,4,0,0,1,0.552275851
ID_4742,6,1,0,1,0,0,0,Other Race,0,0,0,0,22,4,Above 80th Income Percentile,1,1,0,1,0.637698914
ID_4743,1,0,1,1,0,0,0,Other Race,0,0,1,0,11,2,40th - 60th Income Percentile,3,0,0,1,0.384713202
ID_4744,3,0,1,1,1,0,0,Black,0,0,1,0,8,2,20th - 40th Income Percentile,2,0,1,1,1.216598842
ID_4745,2,0,1,1,1,0,0,Black,0,0,0,1,18,3,60th - 80th Income Percentile,2,0,0,1,0.630966555
ID_4746,4,0,0,0,0,0,1,White,1,0,1,0,6,2,20th - 40th Income Percentile,4,0,0,2,2.132803415
ID_4747,7,1,0,1,0,0,1,White,1,0,1,0,10,2,40th - 60th Income Percentile,1,1,0,2,0.860218246
ID_4748,2,0,1,0,1,0,0,Black,1,0,1,0,7,2,20th - 40th Income Percentile,1,1,1,2,1.367945561
ID_4749,1,0,1,1,1,0,0,Black,1,0,0,1,11,3,40th - 60th Income Percentile,2,0,1,2,1.08506033
ID_4750,4,0,0,0,0,0,1,White,0,0,1,0,3,2,Below 20th Income Percentile,4,0,0,0,2.377332145
ID_4751,1,0,1,1,0,0,1,White,0,0,0,0,3,4,Below 20th Income Percentile,5,0,0,2,0.780448499
ID_4752,7,1,0,1,0,0,1,White,0,0,0,1,11,3,40th - 60th Income Percentile,1,1,1,1,1.122982217
ID_4753,2,0,1,1,0,0,1,White,1,0,0,0,18,4,60th - 80th Income Percentile,2,0,0,2,0.446965388
ID_4754,6,1,0,1,0,0,1,White,1,0,1,0,12,2,40th - 60th Income Percentile,1,1,1,2,0.860218246
ID_4755,1,0,1,1,0,0,1,White,1,0,0,1,12,3,40th - 60th Income Percentile,2,0,1,2,0.44613633
ID_4756,4,0,0,0,0,0,0,Other Race,1,0,1,0,3,2,Below 20th Income Percentile,4,0,1,2,0.861167178
ID_4757,4,0,0,0,0,0,1,White,1,0,1,0,5,2,20th - 40th Income Percentile,4,0,1,4,2.132803415
ID_4758,7,1,0,1,0,0,1,White,1,0,1,0,12,2,40th - 60th Income Percentile,1,1,0,0,1.891008137
ID_4759,6,1,0,1,0,0,1,White,0,0,0,1,7,3,20th - 40th Income Percentile,1,1,0,1,1.015111225
ID_4760,1,0,1,0,0,0,1,White,0,0,1,0,3,2,Below 20th Income Percentile,2,0,0,1,1.299613834
ID_4761,1,0,1,1,0,0,1,White,1,0,1,0,4,2,Below 20th Income Percentile,2,0,0,2,2.132803415
ID_4762,3,0,1,1,0,0,1,White,1,0,0,1,15,3,60th - 80th Income Percentile,1,1,1,2,0.700172766
ID_4763,2,0,1,0,0,1,0,Hispanic,1,0,1,0,7,2,20th - 40th Income Percentile,4,0,0,3,0.921363617
ID_4764,4,0,0,1,0,0,1,White,1,0,1,0,11,2,40th - 60th Income Percentile,2,0,0,3,1.168674832
ID_4765,1,0,1,1,1,0,0,Black,1,0,1,0,9,2,40th - 60th Income Percentile,2,0,0,2,1.333083403
ID_4766,2,0,1,1,1,0,0,Black,1,0,1,0,9,2,40th - 60th Income Percentile,2,0,1,2,2.107634636
ID_4767,3,0,1,1,0,0,1,White,1,0,1,0,5,2,20th - 40th Income Percentile,2,0,1,2,1.643638966
ID_4768,3,0,1,1,0,0,1,White,1,0,1,0,7,2,20th - 40th Income Percentile,3,0,1,3,0.809679622
ID_4769,4,0,0,0,0,0,1,White,1,0,1,0,6,2,20th - 40th Income Percentile,4,0,1,3,0.790143475
ID_4770,1,0,1,1,1,0,0,Black,1,0,0,0,8,4,20th - 40th Income Percentile,2,0,0,2,0.716874746
ID_4771,6,1,0,0,0,0,1,White,1,0,1,0,21,2,Above 80th Income Percentile,3,0,0,1,0.516870669
ID_4772,1,0,1,1,0,0,1,White,0,0,1,0,8,2,20th - 40th Income Percentile,2,0,1,2,2.377332145
ID_4773,4,0,0,0,0,1,0,Hispanic,1,0,1,0,2,2,Below 20th Income Percentile,5,0,0,2,2.402104959
ID_4774,3,0,1,1,1,0,0,Black,1,0,0,1,7,3,20th - 40th Income Percentile,2,0,0,1,1.155511597
ID_4775,2,0,1,1,0,0,1,White,1,0,1,0,15,2,60th - 80th Income Percentile,2,0,1,1,0.363251248
ID_4776,7,1,0,1,0,0,1,White,1,0,0,1,1,3,Below 20th Income Percentile,1,1,0,1,0.295667562
ID_4777,1,0,1,1,1,0,0,Black,0,0,1,0,9,2,40th - 60th Income Percentile,1,1,1,3,0.997433107
ID_4778,6,1,0,1,0,0,0,Other Race,1,0,0,0,21,4,Above 80th Income Percentile,1,1,0,2,0.365212237
ID_4779,6,1,0,1,0,0,1,White,1,0,0,0,5,4,20th - 40th Income Percentile,2,0,1,0,0.507884986
ID_4780,5,1,0,1,0,0,1,White,1,1,0,0,4,1,Below 20th Income Percentile,1,1,0,0,1.891008137
ID_4781,1,0,1,1,1,0,0,Black,1,0,1,0,6,2,20th - 40th Income Percentile,2,0,0,3,1.25572729
ID_4782,7,1,0,1,0,0,1,White,1,0,1,0,17,2,60th - 80th Income Percentile,1,1,1,3,0.534936959
ID_4783,2,0,1,1,1,0,0,Black,1,0,1,0,24,2,Above 80th Income Percentile,5,0,0,2,1.291591643
ID_4784,4,0,0,0,0,0,1,White,1,0,1,0,11,2,40th - 60th Income Percentile,3,0,1,2,1.281516095
ID_4785,2,0,1,1,1,0,0,Black,1,0,1,0,6,2,20th - 40th Income Percentile,3,0,1,2,0.829630535
ID_4786,5,1,0,0,0,0,1,White,0,0,1,0,13,2,40th - 60th Income Percentile,3,0,1,2,0.576130574
ID_4787,4,0,0,1,0,0,0,Other Race,1,0,1,0,3,2,Below 20th Income Percentile,3,0,1,2,0.385143827
ID_4788,2,0,1,1,0,0,1,White,0,0,0,0,15,4,60th - 80th Income Percentile,2,0,1,2,1.015111225
ID_4789,1,0,1,1,0,0,1,White,1,0,1,0,5,2,20th - 40th Income Percentile,2,0,1,1,2.132803415
ID_4790,4,0,0,1,0,0,1,White,0,0,0,1,12,3,40th - 60th Income Percentile,3,0,1,3,1.015111225
ID_4791,2,0,1,1,0,0,1,White,1,0,1,0,9,2,40th - 60th Income Percentile,2,0,0,2,0.623977328
ID_4792,2,0,1,1,0,0,1,White,1,0,0,1,12,3,40th - 60th Income Percentile,2,0,0,2,0.581357492
ID_4793,2,0,1,0,0,0,1,White,0,0,1,0,6,2,20th - 40th Income Percentile,2,0,0,2,0.639557448
ID_4794,4,0,0,0,0,0,1,White,1,0,1,0,3,2,Below 20th Income Percentile,5,0,1,0,0.714244178
ID_4795,7,1,0,1,0,0,1,White,1,0,1,0,4,2,Below 20th Income Percentile,1,1,0,2,0.809679622
ID_4796,2,0,1,0,0,0,1,White,1,0,1,0,12,2,40th - 60th Income Percentile,4,0,0,3,0.810301534
ID_4797,3,0,1,1,0,0,1,White,1,0,0,1,3,3,Below 20th Income Percentile,2,0,0,2,0.446965388
ID_4798,4,0,0,1,0,0,1,White,1,0,1,0,9,2,40th - 60th Income Percentile,2,0,1,1,1.358980433
ID_4799,4,0,0,1,0,1,0,Hispanic,1,0,1,0,12,2,40th - 60th Income Percentile,4,0,1,2,1.861043231
ID_4800,6,1,0,1,0,0,1,White,1,0,1,0,7,2,20th - 40th Income Percentile,1,1,1,2,0.862250851
ID_4801,4,0,0,0,0,0,0,Other Race,1,0,0,0,12,4,40th - 60th Income Percentile,4,0,1,2,0.475023069
ID_4802,6,1,0,1,0,0,1,White,1,0,1,0,7,2,20th - 40th Income Percentile,1,1,0,2,0.503895658
ID_4803,7,1,0,1,0,0,1,White,0,0,1,0,8,2,20th - 40th Income Percentile,3,0,1,4,2.377332145
ID_4804,5,1,0,0,0,0,0,Other Race,0,0,1,0,15,2,60th - 80th Income Percentile,1,1,0,1,0.820275528
ID_4805,7,1,0,1,0,0,1,White,0,0,1,0,6,2,20th - 40th Income Percentile,1,1,0,1,1.733639939
ID_4806,1,0,1,1,0,0,1,White,0,0,1,0,6,2,20th - 40th Income Percentile,2,0,1,2,0.459512406
ID_4807,4,0,0,0,0,0,1,White,0,0,1,0,15,2,60th - 80th Income Percentile,5,0,0,1,0.958843405
ID_4808,5,1,0,1,0,0,1,White,1,0,0,0,17,4,60th - 80th Income Percentile,2,0,1,4,0.316495659
ID_4809,4,0,0,0,0,0,1,White,0,0,0,1,11,3,40th - 60th Income Percentile,4,0,0,2,1.057817847
ID_4810,7,1,0,1,0,0,1,White,0,0,0,1,7,3,20th - 40th Income Percentile,1,1,1,1,1.015111225
ID_4811,5,1,0,1,0,0,1,White,0,0,1,0,5,2,20th - 40th Income Percentile,1,1,1,2,1.514789335
ID_4812,2,0,1,1,0,0,1,White,0,0,1,0,2,2,Below 20th Income Percentile,3,0,0,2,0.837152326
ID_4813,1,0,1,1,0,0,1,White,0,0,0,0,18,4,60th - 80th Income Percentile,2,0,0,2,0.865423094
ID_4814,4,0,0,1,0,0,1,White,0,0,0,1,20,3,Above 80th Income Percentile,3,0,1,2,0.601450446
ID_4815,5,1,0,1,0,0,1,White,0,0,1,0,19,2,Above 80th Income Percentile,1,1,1,2,0.470831665
ID_4816,3,0,1,0,0,0,1,White,0,1,0,0,10,1,40th - 60th Income Percentile,3,0,1,1,1.297296744
ID_4817,7,1,0,1,0,0,1,White,0,0,1,0,9,2,40th - 60th Income Percentile,3,0,0,1,0.902510461
ID_4818,5,1,0,0,0,0,0,Other Race,0,0,1,0,8,2,20th - 40th Income Percentile,3,0,0,1,1.002633394
ID_4819,7,1,0,1,0,0,1,White,0,0,0,0,16,4,60th - 80th Income Percentile,1,1,1,2,0.552634653
ID_4820,4,0,0,1,0,0,1,White,0,0,0,0,11,4,40th - 60th Income Percentile,1,1,1,1,0.49728645
ID_4821,4,0,0,1,0,0,1,White,0,0,0,1,19,3,Above 80th Income Percentile,3,0,0,2,0.734596422
ID_4822,4,0,0,1,0,0,1,White,0,0,1,0,5,2,20th - 40th Income Percentile,3,0,0,2,0.525400582
ID_4823,4,0,0,0,0,0,1,White,0,0,1,0,2,2,Below 20th Income Percentile,1,1,1,2,0.576130574
ID_4824,3,0,1,1,0,0,1,White,0,0,0,0,19,4,Above 80th Income Percentile,1,1,0,2,0.780448499
ID_4825,2,0,1,1,0,1,0,Hispanic,0,0,0,1,16,3,60th - 80th Income Percentile,2,0,0,2,0.878992971
ID_4826,3,0,1,1,0,1,0,Hispanic,0,0,0,1,6,3,20th - 40th Income Percentile,2,0,0,2,2.001806292
ID_4827,7,1,0,1,0,0,1,White,0,0,1,0,5,2,20th - 40th Income Percentile,3,0,0,0,0.992364546
ID_4828,5,1,0,1,0,1,0,Hispanic,0,0,0,0,21,4,Above 80th Income Percentile,1,1,1,0,0.486636817
ID_4829,3,0,1,1,0,0,1,White,0,0,0,1,7,3,20th - 40th Income Percentile,2,0,0,1,0.309818169
ID_4830,2,0,1,1,0,0,1,White,0,0,1,0,10,2,40th - 60th Income Percentile,2,0,1,0,3.092140671
ID_4831,1,0,1,1,0,0,1,White,1,0,0,0,19,4,Above 80th Income Percentile,2,0,1,2,0.343813711
ID_4832,7,1,0,1,0,0,1,White,0,0,0,1,6,3,20th - 40th Income Percentile,1,1,1,2,0.272995691
ID_4833,6,1,0,1,0,0,1,White,0,0,1,0,10,2,40th - 60th Income Percentile,1,1,1,2,0.523235438
ID_4834,7,1,0,0,0,0,1,White,0,0,1,0,1,2,Below 20th Income Percentile,1,1,1,4,2.239380405
ID_4835,1,0,1,0,0,0,1,White,0,0,0,0,10,4,40th - 60th Income Percentile,2,0,0,0,0.865423094
ID_4836,6,1,0,0,0,0,1,White,0,0,0,1,19,3,Above 80th Income Percentile,3,0,1,2,0.49821056
ID_4837,6,1,0,1,0,0,1,White,0,0,1,0,7,2,20th - 40th Income Percentile,1,1,1,1,0.612091522
ID_4838,4,0,0,1,0,0,0,Other Race,0,0,1,0,24,2,Above 80th Income Percentile,1,1,0,1,0.499207945
ID_4839,4,0,0,1,0,0,0,Other Race,0,0,0,0,24,4,Above 80th Income Percentile,2,0,0,2,0.462568268
ID_4840,6,1,0,1,0,0,1,White,0,0,0,1,17,3,60th - 80th Income Percentile,2,0,0,2,1.122982217
ID_4841,7,1,0,0,0,0,1,White,0,0,1,0,6,2,20th - 40th Income Percentile,3,0,0,2,0.380636401
ID_4842,2,0,1,0,0,0,1,White,0,0,0,1,21,3,Above 80th Income Percentile,2,0,1,2,1.087454436
ID_4843,7,1,0,0,0,0,1,White,0,0,1,0,5,2,20th - 40th Income Percentile,1,1,0,3,1.517604275
ID_4844,3,0,1,1,1,0,0,Black,0,0,0,1,17,3,60th - 80th Income Percentile,2,0,1,3,0.932069984
ID_4845,4,0,0,1,0,0,1,White,0,0,1,0,8,2,20th - 40th Income Percentile,5,0,1,2,1.733639939
ID_4846,6,1,0,1,0,0,1,White,0,0,0,0,8,4,20th - 40th Income Percentile,1,1,0,1,0.734596422
ID_4847,7,1,0,1,0,0,1,White,0,0,1,0,24,2,Above 80th Income Percentile,1,1,0,1,2.377332145
ID_4848,7,1,0,1,0,0,1,White,0,0,1,0,23,2,Above 80th Income Percentile,1,1,1,1,0.902510461
ID_4849,7,1,0,1,0,0,1,White,0,0,0,0,18,4,60th - 80th Income Percentile,1,1,0,1,0.309818169
ID_4850,2,0,1,0,0,1,0,Hispanic,0,0,1,0,4,2,Below 20th Income Percentile,2,0,0,1,0.713474134
ID_4851,1,0,1,1,0,0,1,White,1,0,0,0,8,4,20th - 40th Income Percentile,2,0,1,2,0.316495659
ID_4852,7,1,0,1,1,0,0,Black,0,0,0,1,7,3,20th - 40th Income Percentile,2,0,0,1,0.862533128
ID_4853,2,0,1,1,0,0,1,White,0,0,0,1,9,3,40th - 60th Income Percentile,2,0,0,2,0.49728645
ID_4854,4,0,0,0,0,0,1,White,0,0,1,0,8,2,20th - 40th Income Percentile,4,0,1,1,0.576130574
ID_4855,3,0,1,0,0,0,1,White,0,1,0,0,24,1,Above 80th Income Percentile,3,0,1,2,1.502041196
ID_4856,4,0,0,0,1,0,0,Black,0,0,1,0,24,2,Above 80th Income Percentile,5,0,1,3,1.633861925
ID_4857,7,1,0,0,0,0,1,White,0,0,1,0,5,2,20th - 40th Income Percentile,1,1,0,1,2.075614354
ID_4858,7,1,0,1,0,0,1,White,0,0,0,0,18,4,60th - 80th Income Percentile,1,1,1,2,0.427648658
ID_4859,1,0,1,1,0,1,0,Hispanic,0,0,0,1,14,3,40th - 60th Income Percentile,2,0,0,2,1.542686401
ID_4860,4,0,0,0,0,0,1,White,0,0,1,0,17,2,60th - 80th Income Percentile,1,1,0,0,1.17477603
ID_4861,4,0,0,1,0,0,1,White,0,0,0,1,11,3,40th - 60th Income Percentile,3,0,0,1,0.566114671
ID_4862,4,0,0,1,0,0,1,White,0,0,1,0,20,2,Above 80th Income Percentile,2,0,1,0,0.433421278
ID_4863,1,0,1,1,0,0,1,White,0,0,0,1,11,3,40th - 60th Income Percentile,1,1,1,2,0.272995691
ID_4864,1,0,1,1,0,0,1,White,0,0,1,0,6,2,20th - 40th Income Percentile,1,1,0,2,1.426889196
ID_4865,2,0,1,1,0,0,1,White,0,0,0,0,10,4,40th - 60th Income Percentile,2,0,1,2,0.31744998
ID_4866,2,0,1,1,0,0,1,White,0,0,0,1,20,3,Above 80th Income Percentile,2,0,1,2,0.691969289
ID_4867,6,1,0,1,0,0,1,White,0,0,0,1,19,3,Above 80th Income Percentile,1,1,0,2,0.468940225
ID_4868,5,1,0,1,0,0,1,White,0,0,1,0,5,2,20th - 40th Income Percentile,1,1,0,1,0.575503637
ID_4869,7,1,0,1,0,0,1,White,0,0,1,0,24,2,Above 80th Income Percentile,1,1,0,3,0.850139618
ID_4870,6,1,0,1,0,0,1,White,0,0,0,1,15,3,60th - 80th Income Percentile,1,1,1,2,0.31744998
ID_4871,7,1,0,0,0,0,1,White,0,0,1,0,5,2,20th - 40th Income Percentile,1,1,0,1,1.016809655
ID_4872,6,1,0,1,0,0,1,White,0,0,0,1,24,3,Above 80th Income Percentile,1,1,1,2,0.566114671
ID_4873,4,0,0,0,0,0,1,White,0,0,1,0,7,2,20th - 40th Income Percentile,1,1,1,2,0.523235438
ID_4874,7,1,0,0,0,0,1,White,1,0,0,1,9,3,40th - 60th Income Percentile,3,0,1,2,0.539586177
ID_4875,4,0,0,0,0,0,1,White,0,0,1,0,24,2,Above 80th Income Percentile,5,0,1,4,2.38294953
ID_4876,6,1,0,0,0,1,0,Hispanic,0,0,1,0,4,2,Below 20th Income Percentile,1,1,0,2,1.31720223
ID_4877,6,1,0,0,0,1,0,Hispanic,1,0,1,0,24,2,Above 80th Income Percentile,4,0,0,1,1.822004957
ID_4878,4,0,0,1,0,0,1,White,1,0,1,0,7,2,20th - 40th Income Percentile,4,0,0,2,0.503895658
ID_4879,4,0,0,0,0,0,1,White,0,0,1,0,10,2,40th - 60th Income Percentile,2,0,0,2,0.695517154
ID_4880,1,0,1,0,1,0,0,Black,1,0,1,0,13,2,40th - 60th Income Percentile,2,0,0,2,0.944679819
ID_4881,2,0,1,0,0,0,1,White,1,0,1,0,4,2,Below 20th Income Percentile,4,0,1,1,0.890291454
ID_4882,2,0,1,0,0,0,1,White,1,0,1,0,6,2,20th - 40th Income Percentile,3,0,0,1,0.912222177
ID_4883,2,0,1,0,1,0,0,Black,1,0,1,0,3,2,Below 20th Income Percentile,2,0,1,2,2.109930633
ID_4884,7,1,0,1,0,0,1,White,1,0,0,1,19,3,Above 80th Income Percentile,1,1,0,2,0.38208033
ID_4885,6,1,0,1,0,0,1,White,1,0,0,0,10,4,40th - 60th Income Percentile,5,0,1,2,0.446965388
ID_4886,4,0,0,1,0,0,1,White,1,0,0,1,18,3,60th - 80th Income Percentile,3,0,1,3,0.295667562
ID_4887,7,1,0,1,0,0,1,White,1,0,1,0,14,2,40th - 60th Income Percentile,1,1,1,2,0.809679622
ID_4888,7,1,0,1,0,0,1,White,1,0,1,0,10,2,40th - 60th Income Percentile,1,1,1,3,0.609119516
ID_4889,7,1,0,1,0,1,0,Hispanic,0,0,1,0,4,2,Below 20th Income Percentile,3,0,1,2,0.713474134
ID_4890,2,0,1,1,0,0,1,White,0,0,0,0,18,4,60th - 80th Income Percentile,2,0,0,3,0.468940225
ID_4891,7,1,0,1,0,0,1,White,1,0,0,1,15,3,60th - 80th Income Percentile,1,1,0,1,0.495791502
ID_4892,2,0,1,1,0,0,1,White,1,0,0,1,19,3,Above 80th Income Percentile,2,0,0,2,0.507884986
ID_4893,2,0,1,0,0,0,1,White,0,0,1,0,12,2,40th - 60th Income Percentile,3,0,0,2,0.380636401
ID_4894,7,1,0,1,0,0,1,White,1,0,1,0,19,2,Above 80th Income Percentile,1,1,0,1,1.053940374
ID_4895,5,1,0,1,0,0,1,White,1,0,1,0,9,2,40th - 60th Income Percentile,1,1,0,1,0.503895658
ID_4896,1,0,1,1,0,0,1,White,1,0,1,0,5,2,20th - 40th Income Percentile,2,0,1,3,0.623977328
ID_4897,1,0,1,0,0,0,1,White,1,0,1,0,1,2,Below 20th Income Percentile,1,1,0,1,0.408874416
ID_4898,3,0,1,1,0,0,1,White,1,0,0,0,22,4,Above 80th Income Percentile,3,0,1,2,0.701827201
ID_4899,6,1,0,1,0,1,0,Hispanic,1,0,0,1,4,3,Below 20th Income Percentile,1,1,1,1,0.520997648
ID_4900,1,0,1,1,0,0,1,White,1,0,1,0,8,2,20th - 40th Income Percentile,2,0,1,2,0.810301534
ID_4901,2,0,1,1,0,1,0,Hispanic,1,0,0,1,19,3,Above 80th Income Percentile,2,0,0,3,0.905345913
ID_4902,1,0,1,1,0,0,1,White,1,0,0,0,15,4,60th - 80th Income Percentile,2,0,1,2,0.507884986
ID_4903,2,0,1,1,0,0,1,White,0,0,1,0,8,2,20th - 40th Income Percentile,3,0,0,1,0.958843405
ID_4904,4,0,0,1,0,0,1,White,1,0,1,0,13,2,40th - 60th Income Percentile,4,0,1,2,1.100859013
ID_4905,4,0,0,0,0,0,1,White,1,0,1,0,9,2,40th - 60th Income Percentile,3,0,0,1,2.009041179
ID_4906,6,1,0,0,0,0,1,White,1,0,1,0,14,2,40th - 60th Income Percentile,1,1,1,2,2.009041179
ID_4907,7,1,0,1,0,0,1,White,1,0,1,0,24,2,Above 80th Income Percentile,1,1,1,2,0.548114166
ID_4908,3,0,1,1,0,0,1,White,1,0,1,0,19,2,Above 80th Income Percentile,2,0,0,1,0.623977328
ID_4909,1,0,1,1,0,0,1,White,1,0,0,1,3,3,Below 20th Income Percentile,2,0,1,1,0.25753455
ID_4910,6,1,0,1,0,0,1,White,1,0,1,0,4,2,Below 20th Income Percentile,1,1,1,3,1.3263092
ID_4911,6,1,0,1,0,0,1,White,1,0,0,1,19,3,Above 80th Income Percentile,1,1,0,1,0.38208033
ID_4912,3,0,1,1,0,0,1,White,1,0,1,0,1,2,Below 20th Income Percentile,1,1,0,2,1.280121567
ID_4913,2,0,1,1,0,0,1,White,1,0,0,1,4,3,Below 20th Income Percentile,3,0,0,3,0.277950748
ID_4914,4,0,0,1,0,0,1,White,1,0,1,0,24,2,Above 80th Income Percentile,5,0,0,2,2.132803415
ID_4915,6,1,0,1,0,0,1,White,1,0,0,1,20,3,Above 80th Income Percentile,3,0,1,0,0.975600544
ID_4916,5,1,0,1,0,0,1,White,0,0,1,0,11,2,40th - 60th Income Percentile,1,1,1,1,1.585702599
ID_4917,1,0,1,1,0,0,1,White,1,0,1,0,11,2,40th - 60th Income Percentile,2,0,1,2,0.516308218
ID_4918,2,0,1,1,0,0,1,White,1,0,0,1,10,3,40th - 60th Income Percentile,3,0,0,2,0.299471166
ID_4919,2,0,1,1,0,0,1,White,1,0,0,0,19,4,Above 80th Income Percentile,2,0,0,2,0.335548089
ID_4920,7,1,0,1,0,0,1,White,1,0,0,1,24,3,Above 80th Income Percentile,1,1,0,1,0.277950748
ID_4921,1,0,1,1,0,0,1,White,1,0,0,0,10,4,40th - 60th Income Percentile,2,0,0,1,0.284797563
ID_4922,3,0,1,0,0,0,1,White,1,0,1,0,8,2,20th - 40th Income Percentile,3,0,1,2,0.751044125
ID_4923,2,0,1,1,0,1,0,Hispanic,1,0,1,0,6,2,20th - 40th Income Percentile,2,0,1,4,1.546432802
ID_4924,6,1,0,1,0,0,1,White,1,0,1,0,7,2,20th - 40th Income Percentile,5,0,0,1,1.118865881
ID_4925,1,0,1,1,1,0,0,Black,1,0,0,1,10,3,40th - 60th Income Percentile,2,0,0,1,0.816287585
ID_4926,7,1,0,1,0,0,1,White,1,0,1,0,18,2,60th - 80th Income Percentile,5,0,1,2,0.412247667
ID_4927,6,1,0,0,0,0,1,White,1,0,1,0,10,2,40th - 60th Income Percentile,1,1,1,3,1.358980433
ID_4928,7,1,0,0,0,0,1,White,1,0,0,1,15,3,60th - 80th Income Percentile,1,1,0,2,0.581357492
ID_4929,6,1,0,1,0,0,1,White,1,0,1,0,5,2,20th - 40th Income Percentile,3,0,1,3,0.349896586
ID_4930,1,0,1,1,0,1,0,Hispanic,1,0,1,0,18,2,60th - 80th Income Percentile,2,0,1,2,0.564011692
ID_4931,1,0,1,1,0,0,0,Other Race,1,0,1,0,24,2,Above 80th Income Percentile,5,0,1,2,0.914217348
ID_4932,3,0,1,0,0,0,1,White,1,0,0,0,4,4,Below 20th Income Percentile,2,0,0,1,0.316495659
